"Year","Month","tasmin","tasmax","pr","PotEvap","gcm"
2050,4,274.2277653,285.1648124,69.72877883,72.8139692,"inmcm4"
2050,5,278.0174,289.3211636,46.97344708,117.1768454,"inmcm4"
2050,6,280.2775707,299.7913032,8.850319203,186.8107699,"inmcm4"
2050,7,285.0326642,303.7915942,6.654798195,237.3763569,"inmcm4"
2050,8,282.7162162,305.1449904,1.445726971,205.2525981,"inmcm4"
2050,9,280.8637627,298.1849502,3.782539508,122.4874662,"inmcm4"
2050,10,276.7852828,288.7732874,82.65825967,60.76844664,"inmcm4"
2050,11,273.4294447,280.3838402,129.0090182,15.9947347,"inmcm4"
2050,12,268.376639,275.5244041,37.06011595,6.101556086,"inmcm4"
2051,1,267.6159123,276.4622527,37.90547753,8.20728388,"inmcm4"
2051,2,269.7336107,280.0117675,82.0429573,18.21858254,"inmcm4"
2051,3,274.5367724,284.4670154,85.90380098,50.94435756,"inmcm4"
2051,4,276.7823888,289.080364,64.41179724,91.33221292,"inmcm4"
2051,5,278.6924601,292.2984887,16.28107879,140.9973508,"inmcm4"
2051,6,280.3910701,298.448892,9.928390561,179.3872263,"inmcm4"
2051,7,284.643237,304.2933517,4.597054651,229.9769055,"inmcm4"
2051,8,284.667547,302.4893378,10.03378543,184.0761784,"inmcm4"
2051,9,279.6049661,298.7465502,3.66816063,129.4781516,"inmcm4"
2051,10,274.478119,291.0843439,25.96040112,69.9403015,"inmcm4"
2051,11,269.5485166,280.7946696,16.40963529,14.83593079,"inmcm4"
2051,12,269.4729415,276.2367235,84.26265556,7.656401673,"inmcm4"
2052,1,268.837571,275.830215,82.49047922,6.661003996,"inmcm4"
2052,2,268.7529491,277.2796902,201.6214017,11.70253514,"inmcm4"
2052,3,273.5618671,283.6221462,58.73687319,48.47936482,"inmcm4"
2052,4,275.8381411,291.1653622,14.75005926,102.267977,"inmcm4"
2052,5,278.562616,289.892857,48.2865186,123.7521767,"inmcm4"
2052,6,281.3514991,298.7656347,11.15241573,176.9735108,"inmcm4"
2052,7,283.9283527,302.8944329,6.838200974,209.2032222,"inmcm4"
2052,8,283.3527201,301.8644421,2.330212052,183.5957627,"inmcm4"
2052,9,277.7779991,300.9085616,0.388091878,139.7797521,"inmcm4"
2052,10,274.8217429,289.532647,60.85194181,60.89496335,"inmcm4"
2052,11,271.2694519,280.871798,19.34926892,15.45837707,"inmcm4"
2052,12,266.4272491,275.3638119,98.63234995,5.333710882,"inmcm4"
2053,1,269.7607467,276.6460547,110.0894089,6.552142642,"inmcm4"
2053,2,273.2081809,281.4144654,172.7983278,21.34287376,"inmcm4"
2053,3,275.2175931,285.1616409,88.24997805,55.57161831,"inmcm4"
2053,4,276.9242781,288.0539425,47.97109967,88.76318798,"inmcm4"
2053,5,277.8001844,290.5739018,20.06721041,129.3823735,"inmcm4"
2053,6,279.994964,296.7632806,6.76108468,175.1410852,"inmcm4"
2053,7,284.0367244,306.2087888,4.444620684,248.2902981,"inmcm4"
2053,8,285.5316493,301.91396,12.03317478,184.7037283,"inmcm4"
2053,9,278.297651,299.6708028,0.651830267,140.9053153,"inmcm4"
2053,10,276.9686744,288.5595399,73.82393611,55.51861363,"inmcm4"
2053,11,274.8331697,281.1395711,146.7848034,19.56449779,"inmcm4"
2053,12,273.8318552,280.0106746,175.5087774,11.59133479,"inmcm4"
2054,1,268.3034067,274.7438851,133.5114085,5.440391598,"inmcm4"
2054,2,270.5796431,278.1865206,82.83613966,14.53734189,"inmcm4"
2054,3,275.1378845,285.691492,82.70143569,53.3273362,"inmcm4"
2054,4,274.6455479,286.6649872,39.69670096,82.11283868,"inmcm4"
2054,5,278.5470189,292.1598399,20.28661436,139.8466356,"inmcm4"
2054,6,282.6953126,294.1558546,82.67500128,144.4499733,"inmcm4"
2054,7,283.9831876,298.8620838,12.5899077,186.2985335,"inmcm4"
2054,8,283.6439733,303.2429941,15.26379627,195.8906411,"inmcm4"
2054,9,280.492937,294.6724884,9.409468185,102.7835508,"inmcm4"
2054,10,277.3203747,287.2480442,41.78343569,51.88537895,"inmcm4"
2054,11,270.4987587,280.481366,88.52174812,17.06661481,"inmcm4"
2054,12,271.0637273,277.4418315,109.3242801,8.043366115,"inmcm4"
2055,1,269.0377099,277.4638376,41.16746918,8.028059414,"inmcm4"
2055,2,269.231799,277.2652874,77.66753931,13.00585131,"inmcm4"
2055,3,274.4061528,284.8004955,89.383059,53.34492358,"inmcm4"
2055,4,275.694065,287.0375574,30.3295174,84.62617233,"inmcm4"
2055,5,278.2982449,293.0961827,16.44675593,144.686304,"inmcm4"
2055,6,279.7281615,298.6939678,25.89047974,181.9772915,"inmcm4"
2055,7,283.3266749,305.4134279,3.194945911,232.7448652,"inmcm4"
2055,8,282.9046674,305.8189519,1.184764299,206.8990042,"inmcm4"
2055,9,279.4493606,299.0680893,1.445164946,126.9057211,"inmcm4"
2055,10,273.2285507,290.3672321,32.47087224,68.50758938,"inmcm4"
2055,11,273.0010006,280.111366,165.3811313,17.30639674,"inmcm4"
2055,12,269.8409074,276.5282387,60.58041728,7.00508101,"inmcm4"
2056,1,265.1809411,273.5167529,74.72209227,4.367733708,"inmcm4"
2056,2,268.0768718,281.294199,10.97420885,17.31805791,"inmcm4"
2056,3,272.5198924,283.1741658,75.47373801,46.58995408,"inmcm4"
2056,4,274.5907313,288.0975058,50.88114684,86.88258069,"inmcm4"
2056,5,279.9973465,292.7512308,61.3870502,131.8566647,"inmcm4"
2056,6,280.9574478,297.9489477,23.33427244,179.3605951,"inmcm4"
2056,7,284.5245108,305.8300127,4.600201883,238.5850444,"inmcm4"
2056,8,283.3006634,304.5570609,21.40276375,208.4817859,"inmcm4"
2056,9,283.0726332,292.2844363,70.60275783,88.42688036,"inmcm4"
2056,10,277.9959939,288.4749022,68.7161895,55.62841695,"inmcm4"
2056,11,273.6469933,281.2787372,187.4682663,17.73578841,"inmcm4"
2056,12,271.4555691,277.4795006,270.8157003,8.613612557,"inmcm4"
2057,1,270.7215376,276.6527264,107.7416016,8.097234098,"inmcm4"
2057,2,270.5980898,278.1638709,100.2830197,14.57264641,"inmcm4"
2057,3,272.8298901,283.6599026,53.96206207,50.55386239,"inmcm4"
2057,4,274.4069105,286.4885736,39.42271416,79.16673205,"inmcm4"
2057,5,279.7464558,290.7229896,99.50689051,124.0732557,"inmcm4"
2057,6,282.5842861,291.7535938,61.39383813,138.9169173,"inmcm4"
2057,7,285.8113402,298.6398116,16.49109631,175.5767051,"inmcm4"
2057,8,286.4665502,301.7307758,30.46169926,175.5493654,"inmcm4"
2057,9,280.67755,298.9999651,13.13205109,120.7143719,"inmcm4"
2057,10,278.4404971,292.1710524,88.21193496,63.50291223,"inmcm4"
2057,11,268.3228245,275.9773255,11.72120829,8.055387363,"inmcm4"
2057,12,270.8386688,276.5670788,169.6278021,6.974029479,"inmcm4"
2058,1,273.2839622,280.1350404,156.2134098,13.3960262,"inmcm4"
2058,2,271.7961256,281.6892519,45.22109244,20.86845988,"inmcm4"
2058,3,273.8330917,283.7078905,31.90785958,50.17744924,"inmcm4"
2058,4,275.2590458,287.8536649,27.62521425,86.97511435,"inmcm4"
2058,5,279.841527,290.8074896,33.65895047,123.1701509,"inmcm4"
2058,6,280.6002133,294.2136374,22.19534556,152.0150502,"inmcm4"
2058,7,285.604823,303.6869634,26.5962128,222.6679317,"inmcm4"
2058,8,285.5525684,302.4888437,21.46547127,182.8898867,"inmcm4"
2058,9,281.1260112,295.5713256,6.648517686,109.0990453,"inmcm4"
2058,10,275.4880151,289.4058658,47.06588462,69.24322297,"inmcm4"
2058,11,273.0293737,280.0826467,146.7706323,16.52505051,"inmcm4"
2058,12,270.4713558,276.3423048,169.8590495,6.773672979,"inmcm4"
2059,1,272.2319339,278.068646,108.804176,9.868261551,"inmcm4"
2059,2,272.5008839,279.7314439,134.2710378,18.29127405,"inmcm4"
2059,3,273.5266177,283.2192989,72.17133877,50.30561258,"inmcm4"
2059,4,277.3845887,288.7461215,43.22727136,91.57757107,"inmcm4"
2059,5,279.2080849,290.264808,58.14584748,124.3331989,"inmcm4"
2059,6,282.7134103,294.9238821,20.78445008,159.5471875,"inmcm4"
2059,7,284.9469532,303.081821,9.566081162,207.2514302,"inmcm4"
2059,8,284.5056241,304.202038,2.067223356,198.54546,"inmcm4"
2059,9,279.4525353,298.828656,9.02055822,130.7553484,"inmcm4"
2059,10,276.5700371,290.5989501,39.58002159,65.17523922,"inmcm4"
2059,11,273.6331826,281.5945275,92.36417853,19.85335125,"inmcm4"
2059,12,270.6226553,278.135548,156.8021631,8.658209918,"inmcm4"
2060,1,268.4722851,278.1941481,107.5610776,9.020019999,"inmcm4"
2060,2,272.7767708,281.5609085,54.23111348,21.74318506,"inmcm4"
2060,3,272.4669408,282.4245128,32.83548431,44.88806778,"inmcm4"
2060,4,274.8065946,288.5665389,11.91443803,87.02852024,"inmcm4"
2060,5,277.7551457,295.9474465,3.959974728,160.0052936,"inmcm4"
2060,6,281.1812077,303.7727566,5.892595585,219.9252898,"inmcm4"
2060,7,284.5745451,310.3906548,0.404726369,276.6013345,"inmcm4"
2060,8,286.2694419,308.674344,1.535153534,217.4089511,"inmcm4"
2060,9,281.611387,295.6139493,13.98147352,107.2400541,"inmcm4"
2060,10,276.2755689,290.6494829,43.8246927,65.85034726,"inmcm4"
2060,11,273.7715024,280.8359138,120.2145546,15.87771325,"inmcm4"
2060,12,270.8887605,276.8682042,181.5027649,8.006579807,"inmcm4"
2061,1,272.176329,278.1355682,202.4648054,10.18523622,"inmcm4"
2061,2,270.1723533,277.3428477,110.973666,15.70985503,"inmcm4"
2061,3,273.1044856,281.8248154,91.84951708,44.03554527,"inmcm4"
2061,4,275.4529446,289.6458131,34.23666741,99.81025193,"inmcm4"
2061,5,278.3799965,292.1643035,13.99447109,131.4103388,"inmcm4"
2061,6,280.1492813,302.4472831,4.725150152,214.9161978,"inmcm4"
2061,7,283.1773579,307.2460522,1.341191116,253.8868914,"inmcm4"
2061,8,282.7665141,305.9713405,0.673327013,210.9106494,"inmcm4"
2061,9,280.5353692,296.6205673,45.40167418,111.5883739,"inmcm4"
