"Year","Month","tasmin","tasmax","pr","PotEvap","gcm"
2035,2,271.5448423,280.4000603,42.85442847,21.68571735,"CanESM2"
2035,3,273.5500355,283.7559996,41.45326515,51.64852308,"CanESM2"
2035,4,274.048195,284.986576,70.31420135,72.91646119,"CanESM2"
2035,5,277.3115039,291.1004509,19.44427255,124.7346243,"CanESM2"
2035,6,284.0039161,300.466211,15.2479308,192.2790254,"CanESM2"
2035,7,288.6395345,305.4406556,8.97740692,226.7096054,"CanESM2"
2035,8,286.3319072,303.4732015,1.903813464,185.4601994,"CanESM2"
2035,9,283.5842199,294.7868011,36.28724845,103.7238033,"CanESM2"
2035,10,276.1273455,288.9813851,20.09506866,59.47553148,"CanESM2"
2035,11,271.0243522,278.7708829,101.5312008,14.16076765,"CanESM2"
2035,12,270.1617416,277.3247608,71.73997324,9.839914809,"CanESM2"
2036,1,273.9300023,280.5064334,175.6106382,15.70850979,"CanESM2"
2036,2,270.7908376,279.675503,56.34930116,20.50077622,"CanESM2"
2036,3,273.4860101,281.8462754,97.99544211,44.78567733,"CanESM2"
2036,4,277.5871808,288.5731021,64.12638819,90.94117261,"CanESM2"
2036,5,278.578212,290.7858331,77.30277707,117.7159222,"CanESM2"
2036,6,281.9403056,297.658483,9.082613315,168.1604779,"CanESM2"
2036,7,287.6729081,304.3375165,4.48542085,214.2116116,"CanESM2"
2036,8,287.5268836,303.4635208,8.186537651,180.9172178,"CanESM2"
2036,9,284.6235023,302.205114,2.519488833,136.2933584,"CanESM2"
2036,10,278.4757419,288.7645121,29.43071555,55.34401924,"CanESM2"
2036,11,272.0393042,279.0014821,119.2678531,12.6772902,"CanESM2"
2036,12,269.3147445,276.293666,56.13995357,8.064033752,"CanESM2"
2037,1,272.4377218,279.2436903,109.5756505,14.338102,"CanESM2"
2037,2,274.463338,283.4950315,110.1496993,31.38201768,"CanESM2"
2037,3,274.3065248,285.4154043,27.58848307,58.72676765,"CanESM2"
2037,4,275.8519843,288.3496043,24.92758735,92.45988817,"CanESM2"
2037,5,280.1955673,292.1228758,41.29067859,129.9948125,"CanESM2"
2037,6,281.3107606,297.1734454,23.39705482,172.0838662,"CanESM2"
2037,7,289.1100407,307.2561969,1.49875323,232.8204259,"CanESM2"
2037,8,285.3009852,301.3493547,2.743170921,186.1162372,"CanESM2"
2037,9,282.550644,298.825224,9.329178038,121.2668942,"CanESM2"
2037,10,275.5455438,291.6312028,4.499452325,64.27432361,"CanESM2"
2037,11,273.0786731,280.9114268,84.44527458,21.29146024,"CanESM2"
2037,12,271.9877993,278.9844729,64.75383543,12.38865596,"CanESM2"
2038,1,272.2855078,278.8008017,123.4630565,12.97850053,"CanESM2"
2038,2,272.7282911,281.9707914,63.4187176,26.23772566,"CanESM2"
2038,3,273.8620647,282.4033005,91.02010078,47.89218707,"CanESM2"
2038,4,275.8322836,286.3825024,92.63789106,76.58027043,"CanESM2"
2038,5,276.3873792,289.4440097,44.7556778,113.3523159,"CanESM2"
2038,6,282.204916,298.5625849,8.759663767,180.8816275,"CanESM2"
2038,7,287.865154,304.5228597,5.391052764,224.2402063,"CanESM2"
2038,8,287.2632767,304.1355058,3.358257685,188.8678741,"CanESM2"
2038,9,280.8102451,297.4963803,2.727995606,116.417374,"CanESM2"
2038,10,276.8592353,288.7433429,42.35455887,58.83865853,"CanESM2"
2038,11,272.2848334,278.5543997,102.7178357,13.37275414,"CanESM2"
2038,12,271.3258744,277.9876014,134.9147682,9.901737308,"CanESM2"
2039,1,272.8471168,279.6414807,96.33478793,12.85871192,"CanESM2"
2039,2,273.8948353,282.1725479,37.58157559,22.73303449,"CanESM2"
2039,3,273.9734941,283.3317573,116.9810527,51.74523269,"CanESM2"
2039,4,275.6144091,288.7980574,36.40622036,93.13894072,"CanESM2"
2039,5,280.5397261,295.5646452,38.98178807,157.5251102,"CanESM2"
2039,6,285.0977253,300.9018089,22.89005086,199.3782835,"CanESM2"
2039,7,285.8151907,303.2871704,3.139797024,220.601139,"CanESM2"
2039,8,284.7965092,300.6292867,8.120822789,177.1680779,"CanESM2"
2039,9,282.950206,294.4819414,89.86510817,95.95911164,"CanESM2"
2039,10,277.4789161,289.8431753,39.16985808,59.93549046,"CanESM2"
2039,11,274.5229161,281.5998991,153.0781729,19.70350325,"CanESM2"
2039,12,271.8418838,278.8645708,61.73581789,11.28027631,"CanESM2"
2040,1,270.4970671,276.9392573,94.33136417,8.644322601,"CanESM2"
2040,2,271.4171421,280.5432757,65.27131901,20.18605823,"CanESM2"
2040,3,274.0153558,283.2415405,112.8763987,48.84067846,"CanESM2"
2040,4,275.2389496,286.1622628,95.66291126,76.99202864,"CanESM2"
2040,5,279.352663,293.9235257,15.39523036,148.0245813,"CanESM2"
2040,6,282.3094145,298.5787569,8.012322643,181.6725175,"CanESM2"
2040,7,288.2801491,306.3140461,0.523327239,228.759344,"CanESM2"
2040,8,286.3494136,302.9983335,9.313900214,186.1822019,"CanESM2"
2040,9,279.7063444,294.930188,8.863109906,108.2197856,"CanESM2"
2040,10,277.0277823,288.6325532,24.6002673,59.21359598,"CanESM2"
2040,11,272.0670554,280.7126845,59.46470299,19.65735392,"CanESM2"
2040,12,271.6975627,278.2760598,171.8415297,10.96418467,"CanESM2"
2041,1,272.3363665,278.3188978,150.8257175,11.84585527,"CanESM2"
2041,2,273.3295108,283.371224,51.17768816,29.02295698,"CanESM2"
2041,3,275.5871228,286.1732665,47.4879466,63.12875405,"CanESM2"
2041,4,276.8967671,287.9694674,50.09471592,85.4556918,"CanESM2"
2041,5,278.8634127,291.4291079,34.94150828,127.1414896,"CanESM2"
2041,6,283.3828304,299.0707309,7.691899083,185.0735213,"CanESM2"
2041,7,288.4959137,304.9770432,7.79067483,222.0223213,"CanESM2"
2041,8,292.4723951,308.1727946,26.26183191,188.4016151,"CanESM2"
2041,9,283.2043987,294.8182986,24.33974959,102.6928042,"CanESM2"
2041,10,277.2164515,289.5636259,88.47346051,60.22783607,"CanESM2"
2041,11,272.4259191,279.9080749,87.46941859,17.13500599,"CanESM2"
2041,12,269.8254896,276.7602454,17.55110439,8.649185102,"CanESM2"
2042,1,271.7686892,278.5174498,35.30942658,11.84437558,"CanESM2"
2042,2,273.861569,281.8688424,63.20167392,23.69178209,"CanESM2"
2042,3,276.207829,287.5715103,37.14685997,65.89036219,"CanESM2"
2042,4,277.741504,288.5108533,60.33637191,87.04529804,"CanESM2"
2042,5,279.7209859,290.508336,100.4071899,114.1150729,"CanESM2"
2042,6,283.0178825,297.2386994,38.70284858,163.9009451,"CanESM2"
2042,7,288.9722851,303.822341,24.01756293,209.6641915,"CanESM2"
2042,8,285.6479634,300.8965424,13.84397162,172.780693,"CanESM2"
2042,9,284.6121557,299.185697,3.946373872,129.4809084,"CanESM2"
2042,10,277.2427792,289.0189623,30.37560874,57.71473884,"CanESM2"
2042,11,271.9210625,281.1191976,39.48428449,17.11890924,"CanESM2"
2042,12,273.8442808,279.507528,205.8808852,11.44102621,"CanESM2"
2043,1,273.0548882,279.5228352,63.28984003,13.72601545,"CanESM2"
2043,2,270.4574142,278.3151054,123.4447399,17.23166515,"CanESM2"
2043,3,273.8860529,283.137053,58.83392744,48.85820458,"CanESM2"
2043,4,275.1308361,285.8354564,52.19659746,74.01166033,"CanESM2"
2043,5,281.3411723,295.7353504,16.96433418,155.0346747,"CanESM2"
2043,6,282.5760388,298.171336,8.402282661,184.8968561,"CanESM2"
2043,7,291.4874247,307.5084956,6.435936462,238.6355929,"CanESM2"
2043,8,289.2966533,305.2801406,12.39063599,197.3400957,"CanESM2"
2043,9,281.7921433,298.3117734,23.19508043,119.1044412,"CanESM2"
2043,10,277.6946773,288.3677253,127.5982364,53.61711404,"CanESM2"
2043,11,272.9317126,279.3617691,163.9976488,14.59848618,"CanESM2"
2043,12,269.1166837,276.3664628,120.8086503,7.03177376,"CanESM2"
2044,1,271.4826115,278.0473827,173.3725344,12.46845548,"CanESM2"
2044,2,273.5992066,282.4249566,57.35888472,26.12843235,"CanESM2"
2044,3,273.9721641,283.5676872,67.00156527,54.45289034,"CanESM2"
2044,4,276.3686412,288.5955575,59.54227908,92.32454233,"CanESM2"
2044,5,279.9865499,294.2852037,15.84294433,147.9575673,"CanESM2"
2044,6,282.8620022,298.0241679,20.84863069,171.2103323,"CanESM2"
2044,7,289.4476032,304.7606672,8.131004606,220.0946802,"CanESM2"
2044,8,287.7759624,304.8309711,8.138193742,186.2260632,"CanESM2"
2044,9,283.3937292,296.8001207,36.22552853,108.4040046,"CanESM2"
2044,10,278.7487051,290.2481115,51.82815492,55.50179205,"CanESM2"
2044,11,275.8996114,283.4929399,83.80389368,23.15833559,"CanESM2"
2044,12,269.7104741,276.1599819,49.26023825,8.807147778,"CanESM2"
2045,1,270.403344,276.9696035,64.88284388,10.27046566,"CanESM2"
2045,2,269.6548539,276.8593446,81.64781394,15.29837404,"CanESM2"
2045,3,274.7974169,285.3053543,69.60594123,60.58913071,"CanESM2"
2045,4,276.1756086,286.3451836,36.82691981,77.48425546,"CanESM2"
2045,5,278.8613624,289.0254135,101.4854344,109.2647257,"CanESM2"
2045,6,281.5691356,293.5795184,90.62901108,137.9982882,"CanESM2"
2045,7,286.3424152,302.0117077,12.71724107,202.276755,"CanESM2"
2045,8,286.7572082,302.4954736,5.457965751,179.9708868,"CanESM2"
2045,9,283.7199481,295.4802317,52.47593636,101.5023209,"CanESM2"
2045,10,277.8041486,286.2382652,122.7052546,47.70312408,"CanESM2"
2045,11,273.0192661,279.194158,116.4216251,14.34791194,"CanESM2"
2045,12,272.9157501,278.8874353,179.3951679,10.35540647,"CanESM2"
2046,1,272.1296404,278.8595012,116.4943022,13.62970783,"CanESM2"
2046,2,274.6261457,284.5943726,37.04077208,30.47485085,"CanESM2"
2046,3,274.93823,285.400858,69.98485557,61.12347592,"CanESM2"
2046,4,274.82138,287.9490456,47.83735243,85.94953382,"CanESM2"
2046,5,278.8562059,295.3312866,18.11102285,160.95818,"CanESM2"
2046,6,288.02306,303.0130668,14.21102328,207.3535591,"CanESM2"
2046,7,289.1924432,305.6957456,2.49835492,238.5468219,"CanESM2"
2046,8,285.7096802,301.7694951,21.23315043,176.4705842,"CanESM2"
2046,9,285.6670761,301.1599419,8.013546365,131.998356,"CanESM2"
2046,10,277.1952597,287.3683513,75.50877522,52.32600796,"CanESM2"
2046,11,273.5688906,281.1247731,127.409425,19.15857576,"CanESM2"
2046,12,270.0907362,275.4601932,164.9650842,5.556517136,"CanESM2"
2047,1,272.4810518,278.4618569,125.5805867,12.3944283,"CanESM2"
2047,2,272.3090437,281.4900051,26.01432015,26.56405928,"CanESM2"
2047,3,276.0092316,286.8078263,79.6497025,62.74938041,"CanESM2"
2047,4,276.1559028,287.3986922,60.4848649,82.68055994,"CanESM2"
2047,5,281.2262605,292.4883302,104.6833215,126.2202284,"CanESM2"
2047,6,285.7552292,299.2520656,48.40548858,173.1907255,"CanESM2"
2047,7,288.5645408,305.4631331,4.728711263,225.924825,"CanESM2"
2047,8,287.772377,304.6709883,6.544269305,190.9746981,"CanESM2"
2047,9,283.5217596,297.7553293,13.65764347,126.4059166,"CanESM2"
2047,10,277.9576266,292.1284641,14.55296749,64.25928353,"CanESM2"
2047,11,274.3267959,282.6204542,80.138811,22.88563918,"CanESM2"
2047,12,271.7896662,277.7293227,247.3255347,8.226675296,"CanESM2"
2048,1,272.8116125,279.2346634,72.02369513,13.81562475,"CanESM2"
2048,2,274.7796863,283.4653297,48.75664332,27.41397101,"CanESM2"
2048,3,276.1971766,286.7351313,63.61938015,64.71532485,"CanESM2"
2048,4,276.7236402,290.1032034,33.90761719,102.4217373,"CanESM2"
2048,5,279.2352177,293.4546408,53.81633034,139.7271228,"CanESM2"
2048,6,284.0885995,299.6547365,10.07985452,182.1223641,"CanESM2"
2048,7,289.7725699,305.6484566,12.56901627,225.4041567,"CanESM2"
2048,8,287.9155762,303.3316486,12.22769045,182.872531,"CanESM2"
2048,9,284.9881179,301.0633874,3.254449216,135.0118136,"CanESM2"
2048,10,278.332333,289.9251208,76.40905097,61.86440277,"CanESM2"
2048,11,270.8957121,278.7557104,118.0440406,12.62471918,"CanESM2"
2048,12,269.9228111,277.0648236,128.2678368,8.706189433,"CanESM2"
2049,1,273.7511997,280.3493199,113.2144851,17.5912354,"CanESM2"
2049,2,273.9782555,282.9090631,88.03851337,26.95278617,"CanESM2"
2049,3,274.9089546,283.7311783,127.4532529,50.22554028,"CanESM2"
2049,4,276.3588236,288.3617341,34.80399573,90.11451422,"CanESM2"
2049,5,279.8107364,293.4797246,14.14756041,140.5366409,"CanESM2"
2049,6,284.6986999,300.5417133,7.364435578,197.6873499,"CanESM2"
2049,7,287.9943179,305.1758916,6.785852146,218.2971049,"CanESM2"
2049,8,288.819808,305.0630911,9.112777995,190.1024877,"CanESM2"
2049,9,283.7495421,301.0261147,0.548388205,126.8272833,"CanESM2"
2049,10,277.4327846,289.3123774,49.43841075,61.27335589,"CanESM2"
2049,11,274.3747734,281.2229164,110.9294392,19.1483763,"CanESM2"
2049,12,271.0739711,278.335531,64.17626823,10.29749911,"CanESM2"
2050,1,271.8421833,278.9018678,83.84630289,14.65523709,"CanESM2"
2050,2,273.7348979,281.6798084,58.64279039,23.02198032,"CanESM2"
2050,3,275.9473186,286.3416557,52.04817316,66.90563082,"CanESM2"
